community,cluster,doc,annotateddoc,frame,synset,synsetframe triplet,noun/verb w/o frame,adj/adv w/o frame
inferred_MICRO2,32,takes Place Location Conference,[takes Place [P]] [Location [C]] [Conference [C]] ,"frame:Taking_time,frame:Have_as_requirement,frame:Placing,frame:Causation,frame:Locale,frame:Discussion,","wn30:synset-take-verb-2,wn30:synset-put-verb-1,wn30:synset-location-noun-1,wn30:synset-conference-noun-1,","wn30:synset-take-verb-2 - frame:Taking_time - frame:Attributes
wn30:synset-take-verb-2 - frame:Have_as_requirement - frame:Contingency
wn30:synset-put-verb-1 - frame:Placing - frame:Event
wn30:synset-put-verb-1 - frame:Causation - frame:Event
wn30:synset-location-noun-1 - frame:Locale - frame:Locale
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
",,
inferred_MICRO7,54,applies To Double Blind Review Lecture,[applies To [P]] [Double Blind Review [C]] [Lecture [C]] ,"frame:Using,frame:Speak_on_topic,","wn30:synset-use-verb-1,wn30:synset-double-noun-1,wn30:synset-blind-adjective-1,wn30:synset-review-verb-1,wn30:synset-lecture-noun-1,","wn30:synset-use-verb-1 - frame:Using - frame:Event
wn30:synset-lecture-noun-1 - frame:Speak_on_topic
","wn30:synset-double-noun-1
wn30:synset-review-verb-1
","wn30:synset-blind-adjective-1
"
inferred_MICRO3,16,is Member Of has Members Conference Committee Organizing Organized By,[is Member Of [P]] [has Members [P]] [Conference [C]] [Committee Member [C]] [Organizing Committee [C]] [is Organized By [P]] ,"frame:Membership,frame:Membership,frame:Discussion,frame:Organization,","wn30:synset-member-noun-1,wn30:synset-member-noun-1,wn30:synset-conference-noun-1,wn30:synset-committee-noun-1,wn30:synset-organized-adjective-1,wn30:synset-by-adverb-1,","wn30:synset-member-noun-1 - frame:Membership - frame:Being_included
wn30:synset-member-noun-1 - frame:Membership - frame:Being_included
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-committee-noun-1 - frame:Organization - frame:Aggregate
",,"wn30:synset-organized-adjective-1
wn30:synset-by-adverb-1
"
inferred_MICRO6,79,Activity expected Attendance Conference annual Order,[Activity [C]] [expected Attendance [P]] [Conference [C]] [annual Order [P]] ,"frame:Intentionally_act,frame:Opinion,frame:Expectation,frame:Attending,frame:Discussion,frame:Request,","wn30:synset-activity-noun-1,wn30:synset-expect-verb-1,wn30:synset-attendance-noun-1,wn30:synset-conference-noun-1,wn30:synset-annual-adjective-1,wn30:synset-order-verb-1,","wn30:synset-activity-noun-1 - frame:Intentionally_act - frame:Event
wn30:synset-expect-verb-1 - frame:Opinion
wn30:synset-expect-verb-1 - frame:Expectation - frame:Mental_activity
wn30:synset-attendance-noun-1 - frame:Attending - frame:Event
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-order-verb-1 - frame:Request - frame:Request
",,"wn30:synset-annual-adjective-1
"
inferred_edas15,62,Review Rating has Active Paper,[Review Rating [C]] [has Rating [P]] [Active Paper [C]] ,"frame:Assessing,","wn30:synset-review-verb-1,wn30:synset-evaluation-noun-2,wn30:synset-active_agent-noun-1,wn30:synset-paper-noun-1,","wn30:synset-evaluation-noun-2 - frame:Assessing - frame:Cogitation
","wn30:synset-review-verb-1
wn30:synset-active_agent-noun-1
wn30:synset-paper-noun-1
",
inferred_edas10,46,is Provider Of provided By Sponsorship Organization,[is Provider Of [P]] [provided By [P]] [Sponsorship [C]] [Organization [C]] ,"frame:Supply,frame:Assistance,frame:Organization,","wn30:synset-supplier-noun-1,wn30:synset-provide-verb-2,wn30:synset-by-adverb-1,wn30:synset-sponsorship-noun-1,wn30:synset-organization-noun-1,","wn30:synset-supplier-noun-1 - frame:Supply - frame:Event
wn30:synset-provide-verb-2 - frame:Assistance - frame:Event
wn30:synset-organization-noun-1 - frame:Organization - frame:Aggregate
","wn30:synset-sponsorship-noun-1
","wn30:synset-by-adverb-1
"
inferred_edas8,63,Place is Location Of has Conference Event,[Place [C]] [is Location Of [P]] [has Location [P]] [Conference Event [C]] ,"frame:Placing,frame:Causation,frame:Locale,frame:Discussion,frame:Event,","wn30:synset-put-verb-1,wn30:synset-location-noun-1,wn30:synset-conference-noun-1,wn30:synset-event-noun-1,","wn30:synset-put-verb-1 - frame:Placing - frame:Event
wn30:synset-put-verb-1 - frame:Causation - frame:Event
wn30:synset-location-noun-1 - frame:Locale - frame:Locale
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-event-noun-1 - frame:Event - frame:State
",,
inferred_edas14,41,has Submission Deadline Call Instructions,[has Submission Deadline [P]] [Call [C]] [has Submission Instructions [P]] ,"frame:Submitting_documents,frame:Referring_by_name,frame:Simple_naming,frame:Being_named,frame:Labeling,","wn30:synset-submission-noun-1,wn30:synset-deadline-noun-1,wn30:synset-name-verb-1,wn30:synset-direction-noun-6,","wn30:synset-submission-noun-1 - frame:Submitting_documents - frame:Event
wn30:synset-name-verb-1 - frame:Referring_by_name
wn30:synset-name-verb-1 - frame:Simple_naming
wn30:synset-name-verb-1 - frame:Being_named
wn30:synset-name-verb-1 - frame:Labeling - frame:Referring_by_name
","wn30:synset-deadline-noun-1
wn30:synset-direction-noun-6
",
inferred_edas20,13,is Written By Author Paper has Related,[is Written By [P]] [Author [C]] [Paper [C]] [has Related Paper [P]] ,"frame:Text_creation,frame:Statement,frame:Make_cognitive_connection,frame:Relating_concepts,","wn30:synset-write-verb-1,wn30:synset-by-adverb-1,wn30:synset-writer-noun-1,wn30:synset-paper-noun-1,wn30:synset-associate-verb-1,","wn30:synset-write-verb-1 - frame:Text_creation - frame:Event
wn30:synset-write-verb-1 - frame:Statement
wn30:synset-associate-verb-1 - frame:Make_cognitive_connection
wn30:synset-associate-verb-1 - frame:Relating_concepts - frame:Cognitive_connection
","wn30:synset-writer-noun-1
wn30:synset-paper-noun-1
","wn30:synset-by-adverb-1
"
inferred_edas11,46,Sponsorship has Cost Currency,[Sponsorship [C]] [has Cost Currency [P]] ,"frame:Expensiveness,","wn30:synset-sponsorship-noun-1,wn30:synset-cost-noun-1,wn30:synset-currency-noun-1,","wn30:synset-cost-noun-1 - frame:Expensiveness
","wn30:synset-sponsorship-noun-1
wn30:synset-currency-noun-1
",
inferred_edas9,11,has Programme belongs To Event Conference,[has Programme [P]] [belongs To Event [P]] [Conference Event [C]] [Programme [C]] ,"frame:Possession,frame:Event,frame:Discussion,","wn30:synset-program-noun-5,wn30:synset-belong-verb-1,wn30:synset-event-noun-1,wn30:synset-conference-noun-1,","wn30:synset-belong-verb-1 - frame:Possession
wn30:synset-event-noun-1 - frame:Event - frame:State
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
","wn30:synset-program-noun-5
",
inferred_edas17,11,Meal Menu Event has is Of,[Meal Menu [C]] [Meal Event [C]] [has Menu [P]] [is Menu Of [P]] ,"frame:Event,frame:Identicality,","wn30:synset-meal-noun-1,wn30:synset-menu-noun-1,wn30:synset-event-noun-1,wn30:synset-be-verb-2,","wn30:synset-event-noun-1 - frame:Event - frame:State
wn30:synset-be-verb-2 - frame:Identicality - frame:Relation
","wn30:synset-meal-noun-1
wn30:synset-menu-noun-1
",
inferred_edas12,46,Sponsorship has Cost Amount,[Sponsorship [C]] [has Cost Amount [P]] ,"frame:Expensiveness,frame:Amounting_to,","wn30:synset-sponsorship-noun-1,wn30:synset-cost-noun-1,wn30:synset-sum-noun-1,","wn30:synset-cost-noun-1 - frame:Expensiveness
wn30:synset-sum-noun-1 - frame:Amounting_to
","wn30:synset-sponsorship-noun-1
",
inferred_edas16,0,Review Rating has Rated Papers,[Review Rating [C]] [has Rating [P]] [Rated Papers [C]] ,"frame:Assessing,frame:Frequency,frame:Speed,frame:Documents,","wn30:synset-review-verb-1,wn30:synset-evaluation-noun-2,wn30:synset-rate-noun-1,wn30:synset-document-noun-1,","wn30:synset-evaluation-noun-2 - frame:Assessing - frame:Cogitation
wn30:synset-rate-noun-1 - frame:Frequency - frame:Attributes
wn30:synset-rate-noun-1 - frame:Speed - frame:Attributes
wn30:synset-document-noun-1 - frame:Documents - frame:Entity
","wn30:synset-review-verb-1
",
inferred_edas13,11,for Event has Call Academic,[for Event [P]] [has Call [P]] [Call [C]] [Academic Event [C]] ,"frame:Event,frame:Referring_by_name,frame:Simple_naming,frame:Being_named,frame:Labeling,","wn30:synset-event-noun-1,wn30:synset-name-verb-1,wn30:synset-academic-adjective-1,","wn30:synset-event-noun-1 - frame:Event - frame:State
wn30:synset-name-verb-1 - frame:Referring_by_name
wn30:synset-name-verb-1 - frame:Simple_naming
wn30:synset-name-verb-1 - frame:Being_named
wn30:synset-name-verb-1 - frame:Labeling - frame:Referring_by_name
",,"wn30:synset-academic-adjective-1
"
inferred_edas2,73,has City Street Postal Code Contact Information Phone,[has City [P]] [has Street [P]] [has Postal Code [P]] [Contact Information [C]] [has Phone [P]] ,"frame:Locale_by_use,frame:Political_locales,frame:Roadways,frame:Law,frame:Information,","wn30:synset-city-noun-1,wn30:synset-street-noun-1,wn30:synset-postal-adjective-1,wn30:synset-code-noun-1,wn30:synset-contact-noun-1,wn30:synset-information-noun-1,wn30:synset-telephone-noun-1,","wn30:synset-city-noun-1 - frame:Locale_by_use - frame:Locale
wn30:synset-city-noun-1 - frame:Political_locales - frame:Locale
wn30:synset-street-noun-1 - frame:Roadways - frame:Locale
wn30:synset-code-noun-1 - frame:Law - frame:Entity
wn30:synset-information-noun-1 - frame:Information - frame:Entity
","wn30:synset-contact-noun-1
wn30:synset-telephone-noun-1
","wn30:synset-postal-adjective-1
"
inferred_edas7,51,has Start Date Time End Conference Event,[has Start Date Time [P]] [has End Date Time [P]] [Conference Event [C]] ,"frame:Process_start,frame:Setting_out,frame:Activity_start,frame:Location_in_time,frame:Timespan,frame:Event_instance,frame:Process_end,frame:Discussion,frame:Event,","wn30:synset-get_down-verb-7,wn30:synset-date-noun-1,wn30:synset-time-noun-1,wn30:synset-end-verb-1,wn30:synset-conference-noun-1,wn30:synset-event-noun-1,","wn30:synset-get_down-verb-7 - frame:Process_start - frame:Event
wn30:synset-get_down-verb-7 - frame:Setting_out - frame:Event
wn30:synset-get_down-verb-7 - frame:Activity_start - frame:Event
wn30:synset-time-noun-1 - frame:Location_in_time
wn30:synset-time-noun-1 - frame:Timespan
wn30:synset-time-noun-1 - frame:Event_instance - frame:Instance
wn30:synset-end-verb-1 - frame:Process_end - frame:Event
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-event-noun-1 - frame:Event - frame:State
","wn30:synset-date-noun-1
",
inferred_edas3,51,Conference paper Due On has Name start Date,[Conference [C]] [paper Due On [P]] [has Name [P]] [start Date [P]] ,"frame:Discussion,frame:Referring_by_name,frame:Being_named,frame:Process_start,frame:Setting_out,frame:Activity_start,","wn30:synset-conference-noun-1,wn30:synset-paper-noun-1,wn30:synset-due-adjective-1,wn30:synset-along-adverb-1,wn30:synset-name-noun-1,wn30:synset-get_down-verb-7,wn30:synset-date-noun-1,","wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-name-noun-1 - frame:Referring_by_name
wn30:synset-name-noun-1 - frame:Being_named
wn30:synset-get_down-verb-7 - frame:Process_start - frame:Event
wn30:synset-get_down-verb-7 - frame:Setting_out - frame:Event
wn30:synset-get_down-verb-7 - frame:Activity_start - frame:Event
","wn30:synset-paper-noun-1
wn30:synset-date-noun-1
","wn30:synset-due-adjective-1
wn30:synset-along-adverb-1
"
inferred_edas6,22,has Topic Conference,[has Topic [P]] [Conference [C]] [Topic [C]] ,"frame:Topic,frame:Discussion,","wn30:synset-subject-noun-1,wn30:synset-conference-noun-1,","wn30:synset-subject-noun-1 - frame:Topic
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
",,
inferred_edas18,11,Paper Presentation Accepted related To Event,[Paper Presentation [C]] [Accepted Paper [C]] [related To Event [P]] [related To Paper [P]] ,"frame:Cognitive_connection,frame:Relation,frame:Event,","wn30:synset-paper-noun-1,wn30:synset-presentation-noun-1,wn30:synset-accepted-adjectivesatellite-1,wn30:synset-related-adjective-1,wn30:synset-event-noun-1,","wn30:synset-related-adjective-1 - frame:Cognitive_connection
wn30:synset-related-adjective-1 - frame:Relation - frame:Locale
wn30:synset-event-noun-1 - frame:Event - frame:State
","wn30:synset-paper-noun-1
wn30:synset-presentation-noun-1
","wn30:synset-accepted-adjectivesatellite-1
"
inferred_edas5,45,has Country Conference,[has Country [P]] [Conference [C]] [Country [C]] ,"frame:Political_locales,frame:Discussion,","wn30:synset-state-noun-4,wn30:synset-conference-noun-1,","wn30:synset-state-noun-4 - frame:Political_locales - frame:Locale
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
",,
inferred_edas19,78,Reviewer is Review History Of has Personal,[Reviewer [C]] [is Review History Of [P]] [has Review History [P]] [Personal Review History [C]] ,"frame:Out_of_existence,frame:Fields,frame:Individual_history,","wn30:synset-reviewer-noun-1,wn30:synset-review-verb-1,wn30:synset-history-noun-1,wn30:synset-personal-adjective-1,","wn30:synset-history-noun-1 - frame:Out_of_existence
wn30:synset-history-noun-1 - frame:Fields
wn30:synset-history-noun-1 - frame:Individual_history
","wn30:synset-reviewer-noun-1
wn30:synset-review-verb-1
","wn30:synset-personal-adjective-1
"
inferred_edas1,61,has Member is Of attendee At Conference First Name Last Attendee Biography Person Event,[has Member [P]] [is Member Of [P]] [attendee At [P]] [Conference [C]] [has First Name [P]] [has Last Name [P]] [has Attendee [P]] [has Biography [P]] [Person [C]] [Conference Event [C]] ,"frame:Membership,frame:People_by_vocation,frame:Discussion,frame:Ordinal_numbers,frame:Referring_by_name,frame:Being_named,frame:Ordinal_numbers,frame:Relative_time,frame:People_by_vocation,frame:Text,frame:People,frame:Event,","wn30:synset-member-noun-1,wn30:synset-attendant-noun-2,wn30:synset-at-noun-2,wn30:synset-conference-noun-1,wn30:synset-first-adjective-1,wn30:synset-name-noun-1,wn30:synset-last-adjectivesatellite-1,wn30:synset-attendant-noun-2,wn30:synset-biography-noun-1,wn30:synset-person-noun-1,wn30:synset-event-noun-1,","wn30:synset-member-noun-1 - frame:Membership - frame:Being_included
wn30:synset-attendant-noun-2 - frame:People_by_vocation - frame:Entity
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-first-adjective-1 - frame:Ordinal_numbers
wn30:synset-name-noun-1 - frame:Referring_by_name
wn30:synset-name-noun-1 - frame:Being_named
wn30:synset-last-adjectivesatellite-1 - frame:Ordinal_numbers
wn30:synset-last-adjectivesatellite-1 - frame:Relative_time - frame:Relation
wn30:synset-attendant-noun-2 - frame:People_by_vocation - frame:Entity
wn30:synset-biography-noun-1 - frame:Text - frame:Entity
wn30:synset-person-noun-1 - frame:People - frame:Entity
wn30:synset-event-noun-1 - frame:Event - frame:State
","wn30:synset-at-noun-2
",
inferred_edas4,4,end Date Conference registration Due On manuscript,[end Date [P]] [Conference [C]] [registration Due On [P]] [manuscript Due On [P]] ,"frame:Process_end,frame:Discussion,","wn30:synset-end-verb-1,wn30:synset-date-noun-1,wn30:synset-conference-noun-1,wn30:synset-registration-noun-1,wn30:synset-due-adjective-1,wn30:synset-along-adverb-1,wn30:synset-manuscript-noun-1,","wn30:synset-end-verb-1 - frame:Process_end - frame:Event
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
","wn30:synset-date-noun-1
wn30:synset-registration-noun-1
wn30:synset-manuscript-noun-1
","wn30:synset-due-adjective-1
wn30:synset-along-adverb-1
"
inferred_MyReview-228,25,includes PC Members List Proceedings,[includes [P]] [PC Members List [C]] [Proceedings [C]] ,"frame:Cause_to_be_included,frame:Inclusion,frame:Text,","wn30:synset-include-verb-1,wn30:synset-personal_computer-noun-1,wn30:synset-list-noun-1,wn30:synset-proceeding-noun-1,","wn30:synset-include-verb-1 - frame:Cause_to_be_included - frame:Event
wn30:synset-include-verb-1 - frame:Inclusion
wn30:synset-list-noun-1 - frame:Text - frame:Entity
","wn30:synset-personal_computer-noun-1
wn30:synset-proceeding-noun-1
",
inferred_MyReview-24,33,has Title Author Paper ID,[has Title [P]] [Author [C]] [has Author [P]] [Paper [C]] [has ID [P]] ,"none,","wn30:synset-title-noun-1,wn30:synset-writer-noun-1,wn30:synset-paper-noun-1,wn30:synset-Idaho-noun-1,",,"wn30:synset-title-noun-1
wn30:synset-writer-noun-1
wn30:synset-paper-noun-1
wn30:synset-Idaho-noun-1
",
inferred_MyReview-219,66,has Member Program Committee Research Topic is Assigned By Administrator,[has Member [P]] [Program Committee [C]] [Research Topic [C]] [is Assigned By [P]] [Administrator [C]] ,"frame:Membership,frame:Project,frame:Purpose,frame:Organization,frame:Research,frame:Topic,frame:Appointing,","wn30:synset-member-noun-1,wn30:synset-plan-noun-1,wn30:synset-committee-noun-1,wn30:synset-research-noun-1,wn30:synset-subject-noun-1,wn30:synset-delegate-verb-2,wn30:synset-by-adverb-1,wn30:synset-administrator-noun-1,","wn30:synset-member-noun-1 - frame:Membership - frame:Being_included
wn30:synset-plan-noun-1 - frame:Project
wn30:synset-plan-noun-1 - frame:Purpose
wn30:synset-committee-noun-1 - frame:Organization - frame:Aggregate
wn30:synset-research-noun-1 - frame:Research - frame:Scrutiny
wn30:synset-subject-noun-1 - frame:Topic
wn30:synset-delegate-verb-2 - frame:Appointing - frame:Event
","wn30:synset-administrator-noun-1
","wn30:synset-by-adverb-1
"
inferred_MyReview-21,55,has Conflicted Paper asks For Preference Chair paper Is Assigned To Reviewer Preferred,[has Conflicted Paper [P]] [asks For Preference [P]] [Chair [C]] [paper Is Assigned To [P]] [Is Assigned To [P]] [Paper [C]] [Reviewer [C]] [has Preferred Paper [P]] ,"frame:Hostile_encounter,frame:Questioning,frame:Appointing,","wn30:synset-conflict-noun-1,wn30:synset-paper-noun-1,wn30:synset-ask-verb-1,wn30:synset-predilection-noun-1,wn30:synset-chair-noun-1,wn30:synset-paper-noun-1,wn30:synset-delegate-verb-2,wn30:synset-reviewer-noun-1,wn30:synset-preferable-adjectivesatellite-1,","wn30:synset-conflict-noun-1 - frame:Hostile_encounter - frame:Event
wn30:synset-ask-verb-1 - frame:Questioning
wn30:synset-delegate-verb-2 - frame:Appointing - frame:Event
","wn30:synset-paper-noun-1
wn30:synset-predilection-noun-1
wn30:synset-chair-noun-1
wn30:synset-paper-noun-1
wn30:synset-reviewer-noun-1
","wn30:synset-preferable-adjectivesatellite-1
"
